N-degree;E-degree;Emergency Type;Date;Time
35,19467316;136,979113;Traffic: ROAD OBSTRUCTION -;11-10-2019;16:22:11
35,16599266;136,9319153;Fire: FIRE INVESTIGATION;11-10-2019;16:22:25
35,13372242;136,9731728;Fire: ELECTRICAL FIRE OUTSIDE;11-10-2019;16:23:34
35,12755316;136,9317306;Fire: FIRE ALARM;11-10-2019;16:25:05
35,14577303;136,9731798;EMS: HEMORRHAGING;11-10-2019;16:28:36
35,13005634;136,9986213;Fire: VEHICLE FIRE;11-10-2019;16:30:31
35,12637804;136,9649593;Traffic: VEHICLE FIRE -;11-10-2019;16:33:37
35,18734305;136,9111188;EMS: DEHYDRATION;11-10-2019;16:41:04
35,18148209;136,9146931;EMS: OVERDOSE;11-10-2019;16:49:43
35,17208429;136,9718584;Traffic: VEHICLE ACCIDENT -;11-10-2019;16:58:16
35,13550701;136,9155745;Traffic: VEHICLE ACCIDENT -;11-10-2019;17:02:24
35,18576355;136,9988804;Fire: VEHICLE ACCIDENT;11-10-2019;17:02:51
35,16085393;136,9109876;Fire: FIRE ALARM;11-10-2019;17:12:31
35,12926611;136,9697125;Traffic: DISABLED VEHICLE -;11-10-2019;17:16:39
35,12779815;136,9837921;EMS: ABDOMINAL PAINS;11-10-2019;17:25:40
35,18558352;136,9818332;EMS: CARDIAC EMERGENCY;11-10-2019;17:32:26
35,18504537;136,9213918;EMS: FALL VICTIM;11-10-2019;17:34:42
35,17907163;136,9338087;EMS: CARDIAC EMERGENCY;11-10-2019;17:34:51
35,16223606;136,9518747;EMS: CARDIAC EMERGENCY;11-10-2019;17:41:30
35,17373388;136,9796608;EMS: MEDICAL ALERT ALARM;11-10-2019;17:46:31
35,12049379;136,9195312;Traffic: VEHICLE ACCIDENT -;11-10-2019;17:46:48
35,12192105;136,9913973;EMS: LACERATIONS;11-10-2019;17:55:34
35,11614222;136,931476;Fire: FIRE ALARM;11-10-2019;18:01:16
35,12229364;136,9876947;EMS: RESPIRATORY EMERGENCY;11-10-2019;18:02:50
35,18136016;136,9844804;EMS: CARDIAC EMERGENCY;11-10-2019;18:04:52
35,122636;136,9814125;Fire: VEHICLE FIRE;11-10-2019;18:10:20
35,19624775;136,9451168;Traffic: VEHICLE ACCIDENT -;11-10-2019;18:10:31
35,12376715;136,9477425;Fire: FIRE POLICE NEEDED;11-10-2019;18:12:43
35,15834678;136,9560231;Traffic: VEHICLE ACCIDENT -;11-10-2019;18:16:54
35,13944489;136,9542321;EMS: CHOKING;11-10-2019;18:29:38
35,11815306;136,9241368;EMS: CARDIAC EMERGENCY;11-10-2019;18:34:23
35,16734894;136,9444173;Fire: FIRE ALARM;11-10-2019;18:36:56
35,14687819;136,9201523;EMS: SYNCOPAL EPISODE;11-10-2019;18:39:58
35,15568351;136,9452729;Traffic: VEHICLE ACCIDENT -;11-10-2019;18:43:11
35,13046394;136,9447999;EMS: FALL VICTIM;11-10-2019;18:54:43
35,18410959;136,9900155;Traffic: DISABLED VEHICLE -;11-10-2019;18:56:51
35,17602833;136,9726944;EMS: MEDICAL ALERT ALARM;11-10-2019;18:57:20
35,12242093;136,914491;EMS: SUBJECT IN PAIN;11-10-2019;19:05:04
35,11926993;136,9962045;Traffic: DISABLED VEHICLE -;11-10-2019;19:13:41
35,15156307;136,9324696;EMS: CARDIAC EMERGENCY;11-10-2019;19:19:19
35,1422646;136,9114949;EMS: DIABETIC EMERGENCY;11-10-2019;19:20:15
35,18335644;136,9408774;Fire: VEHICLE ACCIDENT;11-10-2019;19:41:51
35,11649911;136,9623347;Traffic: VEHICLE ACCIDENT -;11-10-2019;19:42:18
35,13696195;136,984119;EMS: VEHICLE ACCIDENT;11-10-2019;19:42:25
35,14353143;136,9555937;EMS: CARDIAC ARREST;11-10-2019;19:46:47
35,15367944;136,9654247;EMS: CARDIAC EMERGENCY;11-10-2019;19:56:09
35,12436958;136,9968413;EMS: UNCONSCIOUS SUBJECT;11-10-2019;19:56:28
35,14880844;136,9997701;Traffic: VEHICLE ACCIDENT -;11-10-2019;19:57:51
35,15795537;136,9812953;Fire: VEHICLE FIRE;11-10-2019;20:00:20
35,15180472;136,9736803;EMS: VEHICLE ACCIDENT;11-10-2019;20:01:41
35,19886327;136,9561141;EMS: RESPIRATORY EMERGENCY;11-10-2019;20:11:50
35,19315104;136,9173186;Traffic: VEHICLE ACCIDENT -;11-10-2019;20:18:54
35,1500259;136,9285562;EMS: UNCONSCIOUS SUBJECT;11-10-2019;20:20:08
35,13985748;136,9474491;Traffic: VEHICLE ACCIDENT -;11-10-2019;20:33:31
35,17661959;136,9207431;Traffic: VEHICLE ACCIDENT -;11-10-2019;20:35:09
35,13028392;136,9518223;Fire: VEHICLE FIRE;11-10-2019;21:00:33
35,14559912;136,9557558;EMS: SYNCOPAL EPISODE;11-10-2019;21:10:21
35,15337316;136,9652075;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;21:10:38
35,15909248;136,9447763;EMS: UNKNOWN MEDICAL EMERGENCY;11-10-2019;21:28:20
35,19707983;136,9893514;EMS: SUBJECT IN PAIN;11-10-2019;21:39:36
35,11636624;136,9703064;EMS: ALLERGIC REACTION;11-10-2019;22:14:10
35,19709569;136,9644177;EMS: ALTERED MENTAL STATUS;11-10-2019;22:21:25
35,1309912;136,9582058;Traffic: VEHICLE ACCIDENT -;11-10-2019;23:06:27
35,11419489;136,9472472;Traffic: VEHICLE ACCIDENT -;12-10-2019;00:00:00
35,19510728;136,9620098;EMS: MEDICAL ALERT ALARM;12-10-2019;00:00:00
35,18082593;136,988401;EMS: OVERDOSE;12-10-2019;00:00:00
35,13556573;136,934342;Traffic: VEHICLE ACCIDENT -;12-10-2019;00:00:00
35,17994927;136,9295828;Fire: FIRE INVESTIGATION;12-10-2019;00:48:30
35,16482058;136,9765752;EMS: HEAD INJURY;12-10-2019;03:17:44
35,11815644;136,9610448;EMS: ASSAULT VICTIM;12-10-2019;03:30:52
35,18307875;136,9893467;EMS: HEAD INJURY;12-10-2019;03:42:24
35,1723921;136,9818586;Traffic: DISABLED VEHICLE -;12-10-2019;03:42:44
35,14429274;136,9536997;EMS: GENERAL WEAKNESS;12-10-2019;03:47:20
3506998762;136,9868661;EMS: VEHICLE ACCIDENT;12-10-2019;03:59:18
35,152215;136,893125;EMS: ARMED SUBJECT;12-10-2019;04:04:29
35,152212;136,89311;EMS: ARMED SUBJECT;12-10-2019;04:06:08
35,11130446;136,9632652;EMS: HEAD INJURY;12-10-2019;04:26:29
35,18140927;136,9887308;EMS: HEAD INJURY;12-10-2019;04:34:23
35,13161181;136,9985518;EMS: RESPIRATORY EMERGENCY;12-10-2019;04:37:15
35,069891;136,881875;Fire: VEHICLE FIRE;12-10-2019;04:40:20
35,18686686;136,9358982;EMS: ASSAULT VICTIM;12-10-2019;04:43:11
35,11795646;136,9616872;Traffic: DISABLED VEHICLE -;12-10-2019;04:44:30
35,1448053;136,9675307;Fire: DEBRIS/FLUIDS ON HIGHWAY;12-10-2019;04:49:39
35,16706934;136,9368332;Fire: BUILDING FIRE;12-10-2019;04:56:56
35,12602113;136,9690576;Traffic: DISABLED VEHICLE -;12-10-2019;04:58:10
35,18463423;136,94718;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:03:06
35,14542041;136,9186271;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:05:00
35,13754541;136,9940729;Traffic: VEHICLE FIRE -;12-10-2019;10:07:30
35,11708244;136,9956765;Fire: GAS-ODOR/LEAK;12-10-2019;05:12:57
35,15875178;136,9804848;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:15:41
35,15641221;136,9951892;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:16:08
35,11116787;136,9609377;Fire: CARBON MONOXIDE DETECTOR;12-10-2019;05:18:12
35,14576146;136,9338011;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:19:59
35,18575149;136,8819948;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:26:09
35,13234038;136,9476462;Fire: FIRE ALARM;12-10-2019;05:31:54
35,14527389;136,9922699;Traffic: VEHICLE ACCIDENT -;12-10-2019;05:38:52
35,13275081;136,9484045;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;05:48:31
35,11266869;136,9603612;EMS: HEMORRHAGING;12-10-2019;05:51:23
35,14281824;136,913086;EMS: SEIZURES;12-10-2019;05:53:44
35,18752558;136,9966463;Traffic: DISABLED VEHICLE -;12-10-2019;06:09:41
35,12355108;136,9590355;Traffic: VEHICLE ACCIDENT -;12-10-2019;06:10:13
35,12948434;136,9512118;Traffic: VEHICLE ACCIDENT -;12-10-2019;06:12:53
35,12605858;136,9294668;EMS: SYNCOPAL EPISODE;12-10-2019;06:14:14
35,17378406;136,9363355;EMS: RESCUE - GENERAL;12-10-2019;06:26:40
35,1941551;136,9187633;Traffic: VEHICLE ACCIDENT -;12-10-2019;06:28:56
35,14266361;136,9514408;EMS: VEHICLE ACCIDENT;12-10-2019;06:29:40
35,16864224;136,9152035;EMS: DIZZINESS;12-10-2019;06:34:45
35,17314366;136,9458461;EMS: UNKNOWN MEDICAL EMERGENCY;12-10-2019;06:38:28
35,12911346;136,9823127;EMS: VEHICLE ACCIDENT;12-10-2019;06:43:32
35,0692454;136,9823529;EMS: DIZZINESS;12-10-2019;06:44:27
35,12956893;136,9649735;Traffic: VEHICLE ACCIDENT -;12-10-2019;06:45:42
35,16488324;136,9706155;EMS: UNKNOWN MEDICAL EMERGENCY;12-10-2019;06:47:57
35,15708074;136,9972813;EMS: CARDIAC EMERGENCY;12-10-2019;06:49:20
35,11356051;136,913855;EMS: ALTERED MENTAL STATUS;12-10-2019;06:55:04
35,13871419;136,9553633;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;06:57:13
35,14703384;136,9442901;EMS: RESPIRATORY EMERGENCY;12-10-2019;07:06:35
35,13953442;136,9725675;Fire: VEHICLE ACCIDENT;12-10-2019;07:06:47
35,15227425;136,9894087;EMS: SYNCOPAL EPISODE;12-10-2019;07:09:34
35,198555;136,9629151;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:13:55
35,17599456;136,9940235;EMS: GENERAL WEAKNESS;12-10-2019;07:14:36
35,14112696;136,9789396;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:16:35
35,15265135;136,9336322;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:19:09
35,14148621;136,9451559;Fire: ELECTRICAL FIRE OUTSIDE;12-10-2019;07:19:43
35,12898187;136,9168261;EMS: DEHYDRATION;12-10-2019;07:20:33
35,13099592;136,9752101;EMS: OVERDOSE;12-10-2019;07:27:19
35,191862;136,9130286;EMS: SEIZURES;12-10-2019;07:32:10
35,1462402;136,9107071;Traffic: DISABLED VEHICLE -;12-10-2019;07:44:55
35,18998613;136,9572447;EMS: UNCONSCIOUS SUBJECT;12-10-2019;07:47:32
35,17023983;136,9651615;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:48:08
35,1295011;136,9528329;EMS: CARDIAC EMERGENCY;12-10-2019;07:48:24
35,191404;136,9232478;EMS: FALL VICTIM;12-10-2019;07:49:51
35,19888845;136,9748915;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:51:19
35,17748197;136,9138006;EMS: FALL VICTIM;12-10-2019;07:52:43
35,15088259;136,9418689;EMS: FALL VICTIM;12-10-2019;07:55:57
35,06911619;136,921384;EMS: GENERAL WEAKNESS;12-10-2019;07:56:12
35,17906298;136,9985915;Fire: ELECTRICAL FIRE OUTSIDE;12-10-2019;07:56:51
35,16042874;136,9699085;Traffic: VEHICLE ACCIDENT -;12-10-2019;07:57:16
35,13431502;136,9644769;Fire: FIRE ALARM;12-10-2019;07:59:37
35,11807021;136,9256544;Traffic: DISABLED VEHICLE -;12-10-2019;08:00:48
35,14624055;136,937733;Fire: VEHICLE LEAKING FUEL;12-10-2019;08:04:57
35,14993631;136,914603;EMS: CARDIAC EMERGENCY;12-10-2019;08:06:00
35,17852688;136,9243415;EMS: FALL VICTIM;12-10-2019;08:06:45
35,12792486;136,9299305;Traffic: VEHICLE ACCIDENT -;12-10-2019;08:07:11
35,06944388;136,881821;EMS: OVERDOSE;12-10-2019;08:15:18
35,13698738;136,9195147;Traffic: VEHICLE ACCIDENT -;12-10-2019;08:22:00
35,1216761;136,9755388;EMS: GENERAL WEAKNESS;12-10-2019;08:27:26
35,120959;136,966787;EMS: SUSPICIOUS;12-10-2019;08:28:22
35,19572787;136,915996;Traffic: ROAD OBSTRUCTION -;12-10-2019;08:36:08
35,18056749;136,9899779;Traffic: ROAD OBSTRUCTION -;12-10-2019;08:39:39
35,1615725;136,9283473;Traffic: VEHICLE ACCIDENT -;12-10-2019;08:40:26
35,11991493;136,9525891;EMS: VEHICLE ACCIDENT;12-10-2019;08:42:58
35,13742293;136,9376348;EMS: ABDOMINAL PAINS;12-10-2019;08:47:02
35,13289449;136,9113227;EMS: SUBJECT IN PAIN;12-10-2019;08:51:27
35,18104991;136,9320732;Traffic: ROAD OBSTRUCTION -;12-10-2019;08:55:26
35,14402179;136,997271;Fire: FIRE INVESTIGATION;12-10-2019;08:59:56
35,18415429;136,9690433;EMS: ASSAULT VICTIM;12-10-2019;09:01:24
35,11808723;136,9615443;Traffic: ROAD OBSTRUCTION -;12-10-2019;09:03:10
35,12903925;136,9116125;Fire: VEHICLE ACCIDENT;12-10-2019;09:09:01
35,19067361;136,9479865;Traffic: ROAD OBSTRUCTION -;12-10-2019;09:09:39
35,18403194;136,9974794;EMS: VEHICLE ACCIDENT;12-10-2019;09:09:49
35,1394025;136,9885794;EMS: SYNCOPAL EPISODE;12-10-2019;09:10:23
35,12398883;136,9831255;EMS: HEAD INJURY;12-10-2019;09:12:21
35,15796423;136,9863672;EMS: HEAD INJURY;12-10-2019;09:13:55
35,17367078;136,9327837;EMS: FALL VICTIM;12-10-2019;09:14:08
35,12347813;136,9322004;Traffic: VEHICLE ACCIDENT -;12-10-2019;09:15:46
35,15917824;136,9801021;EMS: OVERDOSE;12-10-2019;09:18:12
35,12415198;136,9819981;Traffic: VEHICLE ACCIDENT -;12-10-2019;09:18:48
35,19034445;136,959588;Traffic: ROAD OBSTRUCTION -;12-10-2019;09:20:52
35,12048396;136,9886621;EMS: FALL VICTIM;12-10-2019;09:23:22
35,1303501;136,9704839;Traffic: VEHICLE ACCIDENT -;12-10-2019;09:27:17
35,16942056;136,9242504;Traffic: DISABLED VEHICLE -;12-10-2019;09:27:34
35,17912089;136,9434303;EMS: OVERDOSE;12-10-2019;09:33:48
35,16341011;136,9526394;Fire: FIRE ALARM;12-10-2019;09:34:50
35,19726186;136,9826481;Fire: ELECTRICAL FIRE OUTSIDE;12-10-2019;09:39:20
35,16143117;136,9245107;EMS: GENERAL WEAKNESS;12-10-2019;09:44:35
35,14497008;136,9645211;Fire: FIRE ALARM;12-10-2019;09:48:22
35,1907537;136,9496431;EMS: CARDIAC EMERGENCY;12-10-2019;09:52:33
35,1155457;136,9873172;EMS: FALL VICTIM;12-10-2019;09:53:00
35,19516424;136,9986538;EMS: RESPIRATORY EMERGENCY;12-10-2019;09:54:25
35,17516141;136,9910471;Fire: VEHICLE FIRE;12-10-2019;09:54:25
35,18234116;136,9370785;Traffic: DISABLED VEHICLE -;12-10-2019;09:58:17
35,18321384;136,9995552;EMS: CARDIAC EMERGENCY;12-10-2019;10:00:04
35,16631095;136,9715193;EMS: HEAD INJURY;12-10-2019;10:04:57
35,14812785;136,9324231;EMS: VEHICLE ACCIDENT;12-10-2019;10:05:45
35,06941572;136,8817583;EMS: RESPIRATORY EMERGENCY;12-10-2019;10:09:07
35,16299436;136,9574878;EMS: SEIZURES;12-10-2019;10:14:24
35,12628306;136,9764351;Traffic: DISABLED VEHICLE -;12-10-2019;10:17:18
35,18423797;136,9938593;Traffic: DISABLED VEHICLE -;12-10-2019;10:23:54
35,1608135;136,9945241;EMS: VEHICLE ACCIDENT;12-10-2019;10:24:42
35,13250564;136,9985469;Traffic: ROAD OBSTRUCTION -;12-10-2019;10:37:22
35,16190962;136,9712235;EMS: CARDIAC EMERGENCY;12-10-2019;10:40:10
35,13091739;136,9693265;Traffic: VEHICLE ACCIDENT -;12-10-2019;10:40:52
35,19979357;136,9426363;EMS: FIRE SPECIAL SERVICE;12-10-2019;10:44:42
35,15827396;136,9545935;Traffic: VEHICLE ACCIDENT -;12-10-2019;10:49:37
35,18655414;136,9663099;Fire: RESCUE - ELEVATOR;12-10-2019;10:50:25
35,19329465;136,9121628;EMS: ALTERED MENTAL STATUS;12-10-2019;10:51:35
35,11989032;136,9510136;EMS: ABDOMINAL PAINS;12-10-2019;10:52:06
35,06964583;136,9129946;Traffic: DISABLED VEHICLE -;12-10-2019;10:52:13
35,13185819;136,9151082;EMS: FALL VICTIM;12-10-2019;10:57:13
35,15066053;136,9379779;EMS: OVERDOSE;12-10-2019;10:58:29
35,19934717;136,9933918;EMS: FALL VICTIM;12-10-2019;10:59:27
35,17993595;136,9250839;EMS: SUBJECT IN PAIN;12-10-2019;11:01:54
35,1846307;136,9241909;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:06:42
35,1219418;136,9713356;Fire: FIRE ALARM;12-10-2019;11:07:07
35,16076935;136,9861172;Fire: VEHICLE ACCIDENT;12-10-2019;11:09:20
35,1394689;136,910803;Fire: FIRE ALARM;12-10-2019;11:11:05
35,16304107;136,962336;EMS: CARDIAC EMERGENCY;12-10-2019;11:12:29
35,19736075;136,9329439;EMS: UNRESPONSIVE SUBJECT;12-10-2019;11:13:16
35,15599487;136,9132455;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:13:35
35,18334636;136,9488327;EMS: FALL VICTIM;12-10-2019;11:16:42
35,18108973;136,9233734;EMS: FALL VICTIM;12-10-2019;11:16:45
35,118441;136,9114769;Traffic: DISABLED VEHICLE -;12-10-2019;11:18:11
35,15843436;136,9922586;EMS: HEAD INJURY;12-10-2019;11:19:29
35,13140132;136,9467896;Traffic: ROAD OBSTRUCTION -;12-10-2019;11:19:46
35,18414502;136,9577664;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:20:37
35,14458815;136,9268491;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:23:28
35,13702312;136,9380164;EMS: RESPIRATORY EMERGENCY;12-10-2019;11:23:38
35,16918684;136,932057;EMS: VEHICLE ACCIDENT;12-10-2019;11:24:49
35,13769369;136,985318;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:30:39
35,12532961;136,9681937;EMS: RESPIRATORY EMERGENCY;12-10-2019;11:33:16
35,18034948;136,912585;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:33:29
35,1124445;136,9554044;EMS: DIZZINESS;12-10-2019;11:34:11
35,18688968;136,9157192;EMS: OVERDOSE;12-10-2019;11:36:48
35,19654061;136,9416848;Fire: DEBRIS/FLUIDS ON HIGHWAY;12-10-2019;11:36:52
35,13682343;136,9539281;EMS: VEHICLE ACCIDENT;12-10-2019;11:37:31
35,13520866;136,9802627;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:38:43
35,18923175;136,9103938;EMS: DOMESTIC DISTURBANCE;12-10-2019;11:38:54
35,18582854;136,9681087;EMS: HEMORRHAGING;12-10-2019;11:38:55
35,18949875;136,9173971;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:43:05
35,15729443;136,9818764;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:43:16
35,17575793;136,9963887;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:44:11
35,16879948;136,9400399;EMS: HEAD INJURY;12-10-2019;11:48:25
35,12911553;136,9515383;Traffic: VEHICLE ACCIDENT -;12-10-2019;11:49:38
35,15507099;136,9658601;EMS: CARDIAC EMERGENCY;12-10-2019;11:51:26
35,18701792;136,9661075;EMS: CARDIAC EMERGENCY;12-10-2019;11:53:26
35,19931096;136,9850136;EMS: MEDICAL ALERT ALARM;12-10-2019;11:55:16
35,12910999;136,9944952;Traffic: DISABLED VEHICLE -;12-10-2019;11:56:01
35,13548428;136,9454049;EMS: CARDIAC EMERGENCY;12-10-2019;11:58:09
35,13228601;136,9216791;Fire: FIRE INVESTIGATION;12-10-2019;11:58:21
35,1427257;136,9773253;Traffic: DISABLED VEHICLE -;12-10-2019;12:02:42
35,13261439;136,9639767;Traffic: ROAD OBSTRUCTION -;12-10-2019;12:03:49
35,17134085;136,9204047;Fire: FIRE ALARM;12-10-2019;12:08:33
35,14075462;136,9688161;EMS: RESPIRATORY EMERGENCY;12-10-2019;12:08:33
35,18834772;136,9405816;Fire: VEHICLE FIRE;12-10-2019;12:08:33
35,16540441;136,9410608;Fire: UNKNOWN TYPE FIRE;12-10-2019;12:09:30
35,12053084;136,9691324;Fire: VEHICLE ACCIDENT;12-10-2019;12:10:46
35,16729961;136,9172866;EMS: DIABETIC EMERGENCY;12-10-2019;12:12:12
35,15758851;136,9408674;Traffic: VEHICLE ACCIDENT -;12-10-2019;12:15:47
35,11772654;136,9316046;Traffic: DISABLED VEHICLE -;12-10-2019;12:17:13
35,16704058;136,9520249;Traffic: DISABLED VEHICLE -;12-10-2019;12:18:19
35,19306917;136,9585426;Fire: VEHICLE ACCIDENT;12-10-2019;12:19:49
35,12557608;136,9504093;EMS: SUBJECT IN PAIN;12-10-2019;12:22:59
35,16265763;136,9917161;Traffic: VEHICLE ACCIDENT -;12-10-2019;12:26:59
35,14569538;136,9467826;EMS: VEHICLE ACCIDENT;12-10-2019;12:27:53
35,15653048;136,9263252;Fire: FIRE ALARM;12-10-2019;12:36:41
35,1165951;136,9330022;Traffic: DISABLED VEHICLE -;12-10-2019;12:38:02
35,16357928;136,949613;EMS: DIZZINESS;12-10-2019;12:44:07
35,06988551;136,9128611;EMS: SUBJECT IN PAIN;12-10-2019;12:45:03
35,16138241;136,9268453;EMS: CVA/STROKE;12-10-2019;12:45:33
35,16886031;136,9172878;EMS: DEHYDRATION;12-10-2019;12:47:00
35,19736513;136,9996935;EMS: HEMORRHAGING;12-10-2019;12:47:00
35,18908462;136,9654236;Fire: VEHICLE ACCIDENT;12-10-2019;12:47:36
35,1913815;136,9779002;Traffic: DISABLED VEHICLE -;12-10-2019;12:48:17
35,1163108;136,9905991;Traffic: DISABLED VEHICLE -;12-10-2019;12:48:58
35,12334242;136,9580684;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;12:50:27
35,1863995;136,9318721;EMS: RESPIRATORY EMERGENCY;12-10-2019;12:53:26
35,18005113;136,9703109;EMS: ALTERED MENTAL STATUS;12-10-2019;12:55:21
35,15498688;136,9499885;EMS: RESPIRATORY EMERGENCY;12-10-2019;13:00:54
35,18109047;136,9839157;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;13:03:55
35,14106622;136,9647221;Fire: RESCUE - GENERAL;12-10-2019;13:05:20
35,14444689;136,9155345;Traffic: VEHICLE ACCIDENT -;12-10-2019;13:08:02
35,13954079;136,9229004;Fire: S/B AT HELICOPTER LANDING;12-10-2019;13:08:58
35,16284845;136,9738863;Traffic: VEHICLE ACCIDENT -;12-10-2019;13:09:31
35,17221546;136,9552227;EMS: HEAD INJURY;12-10-2019;13:10:30
35,14395865;136,9338808;EMS: ALTERED MENTAL STATUS;12-10-2019;13:11:28
35,18008633;136,9284358;EMS: VEHICLE ACCIDENT;12-10-2019;13:19:55
35,17559061;136,9765628;EMS: SEIZURES;12-10-2019;13:24:10
35,14649076;136,9813928;Fire: ELECTRICAL FIRE OUTSIDE;12-10-2019;13:29:04
35,14128425;136,9387065;Traffic: DISABLED VEHICLE -;12-10-2019;13:29:21
35,1162472;136,9406641;Fire: VEHICLE ACCIDENT;12-10-2019;13:35:55
35,15073203;136,9842381;EMS: UNRESPONSIVE SUBJECT;12-10-2019;13:37:23
35,14181531;136,9427369;EMS: FALL VICTIM;12-10-2019;13:39:24
35,16237798;136,9714019;EMS: CARDIAC EMERGENCY;12-10-2019;13:42:43
35,18043792;136,9523292;EMS: HEAD INJURY;12-10-2019;13:44:27
35,18855113;136,9817177;EMS: SHOOTING;12-10-2019;13:46:00
35,17938816;136,9410252;Fire: FIRE SPECIAL SERVICE;12-10-2019;13:46:58
35,12963002;136,9473616;EMS: LACERATIONS;12-10-2019;13:49:15
35,16721465;136,9505375;Traffic: VEHICLE ACCIDENT -;12-10-2019;13:54:21
35,14641574;136,9577992;EMS: CARDIAC EMERGENCY;12-10-2019;13:54:58
35,13473486;136,9294613;Traffic: VEHICLE ACCIDENT -;12-10-2019;13:56:53
35,19046886;136,9614331;EMS: FALL VICTIM;12-10-2019;13:57:27
35,18569847;136,9748536;Traffic: HAZARDOUS ROAD CONDITIONS -;12-10-2019;14:02:51
35,18318316;136,9592471;EMS: RESPIRATORY EMERGENCY;12-10-2019;14:02:54
35,11003226;136,9733978;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:03:56
35,14458422;136,9947291;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:05:45
35,18594888;136,9532805;EMS: CARDIAC EMERGENCY;12-10-2019;14:08:18
35,13092548;136,956499;EMS: SYNCOPAL EPISODE;12-10-2019;14:12:30
35,15582659;136,9427995;EMS: HEAD INJURY;12-10-2019;14:13:25
35,12500838;136,9783957;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:14:22
35,19656319;136,9425794;Traffic: ROAD OBSTRUCTION -;12-10-2019;14:19:15
35,14728525;136,9778461;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:20:37
35,14997892;136,9864973;EMS: CARDIAC EMERGENCY;12-10-2019;14:22:55
35,11774403;136,9630149;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:24:05
35,13440145;136,9168189;Traffic: DISABLED VEHICLE -;12-10-2019;14:28:42
35,12445766;136,9185034;EMS: GENERAL WEAKNESS;12-10-2019;14:37:06
35,15434576;136,9873541;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:38:16
35,13534704;136,9713361;EMS: CVA/STROKE;12-10-2019;14:41:03
35,13147445;136,9427968;EMS: SHOOTING;12-10-2019;14:41:37
35,1341839;136,9817479;EMS: DOMESTIC DISTURBANCE;12-10-2019;14:42:57
35,14949389;136,9377384;Fire: FIRE SPECIAL SERVICE;12-10-2019;14:43:04
35,12782842;136,9770258;EMS: CARDIAC EMERGENCY;12-10-2019;14:44:22
35,0385353;136,9963472;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:46:11
35,15655094;136,9559635;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:48:45
35,17914654;136,9357277;Traffic: VEHICLE ACCIDENT -;12-10-2019;14:51:07
35,13692578;136,9156137;EMS: ABDOMINAL PAINS;12-10-2019;15:00:58
35,17547753;136,9633849;EMS: CARDIAC ARREST;12-10-2019;15:01:54
35,16153795;136,9362538;EMS: MEDICAL ALERT ALARM;12-10-2019;15:01:57
35,16732859;136,9397147;Fire: GAS-ODOR/LEAK;12-10-2019;15:05:08
35,14020005;136,9403655;EMS: UNKNOWN MEDICAL EMERGENCY;12-10-2019;15:10:54
35,16915534;136,9538121;EMS: HEMORRHAGING;12-10-2019;15:16:19
35,19907477;136,9603601;EMS: VEHICLE ACCIDENT;12-10-2019;15:17:11
35,12695173;136,9919501;EMS: SYNCOPAL EPISODE;12-10-2019;15:17:17
35,15388208;136,9491207;EMS: MEDICAL ALERT ALARM;12-10-2019;15:24:40
35,17923328;136,9969786;EMS: HEMORRHAGING;12-10-2019;15:34:24
35,19482574;136,9563133;EMS: VEHICLE ACCIDENT;12-10-2019;15:35:58
35,19518301;136,964139;EMS: SEIZURES;12-10-2019;15:36:03
35,16178355;136,9274506;EMS: CHOKING;12-10-2019;15:42:01
35,13319994;136,9235169;EMS: UNKNOWN MEDICAL EMERGENCY;12-10-2019;15:42:54
